time,dengue_cases,denv_1,denv_2,denv_3,denv_4,Mean Temperature (°C),Mean Wind Speed (km/h),Daily Rainfall Total (mm),Maximum Temperature (°C),Max Wind Speed (km/h),Minimum Temperature (°C),google_trends,Mean Temperature (°C)_lag28,Mean Temperature (°C)_lag51,Mean Wind Speed (km/h)_lag6,Mean Wind Speed (km/h)_lag22,Mean Wind Speed (km/h)_lag47,Maximum Temperature (°C)_lag10,Max Wind Speed (km/h)_lag14,Max Wind Speed (km/h)_lag41,Minimum Temperature (°C)_lag49,dengue_cases_lag_1,dengue_cases_lag_2,dengue_cases_lag_3,s_ratio,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2020-11-15,258,0.0,0.512,0.266,0.222,27.914285714285715,8.385714285714286,5.485714285714286,33.3,38.9,24.4,30,27.8,26.985714285714288,7.571428571428571,8.819275041667073,7.6571428571428575,32.2,44.4,40.3,23.9,354.0,408.0,440.0,0.6874161819886465,0,0,0,0,0,0,0,0,0,1,0
2020-11-22,279,0.0,0.512,0.266,0.222,27.357142857142858,6.614285714285714,5.057142857142857,33.4,38.9,23.8,27,29.0,27.714285714285715,7.214285714285714,6.228571428571429,11.314285714285717,32.2,40.7,41.0,22.7,258.0,354.0,408.0,0.687321619114027,0,0,0,0,0,0,0,0,0,1,0
2020-11-29,228,0.0,0.512,0.266,0.222,26.61428571428572,6.1000000000000005,2.4571428571428577,31.0,29.6,23.7,25,29.12857142857143,27.47142857142857,8.914285714285715,9.414285714285716,12.12857142857143,33.2,48.2,35.3,23.2,279.0,258.0,354.0,0.6870282665754601,0,0,0,0,0,0,0,0,0,1,0
2020-12-06,227,0.003,0.423,0.343,0.231,27.357142857142858,11.771428571428572,4.942857142857143,33.5,37.0,24.3,25,28.857142857142858,24.914285714285715,6.7,11.428571428571429,9.828571428571427,32.9,51.9,46.4,24.7,228.0,279.0,258.0,0.7058063969951924,0,0,0,0,0,0,0,0,0,0,1
2020-12-13,236,0.003,0.423,0.343,0.231,27.185714285714287,11.1,20.285714285714285,32.8,42.6,23.0,22,29.17142857142857,26.5,6.514285714285714,7.685714285714285,12.171428571428573,32.6,40.7,45.7,25.1,227.0,228.0,279.0,0.70572421906539,0,0,0,0,0,0,0,0,0,0,1
2020-12-20,196,0.003,0.423,0.343,0.231,26.457142857142856,6.328571428571428,7.771428571428571,31.9,31.5,23.0,24,28.11428571428572,27.542857142857144,6.042857142857143,7.6,13.585714285714284,33.2,57.4,36.7,23.8,236.0,227.0,228.0,0.7055170883108923,0,0,0,0,0,0,0,0,0,0,1
2020-12-27,193,0.003,0.423,0.343,0.231,27.485714285714288,7.8,4.4,32.7,31.5,23.9,20,28.585714285714285,27.81428571428572,8.385714285714286,9.171428571428573,12.94285714285714,33.6,46.3,39.6,24.6,196.0,236.0,227.0,0.705421129171896,0,0,0,0,0,0,0,0,0,0,1
2021-01-03,194,0.0,0.538,0.217,0.245,25.97142857142857,8.6,50.54285714285714,31.8,44.4,21.7,19,27.642857142857142,27.15714285714285,6.614285714285714,8.9,11.728571428571428,33.7,55.6,44.6,24.3,193.0,196.0,236.0,0.6843116624970231,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,165,0.0,0.538,0.217,0.245,25.31428571428572,7.428571428571429,40.08571428571429,31.6,37.0,22.9,20,27.885714285714283,27.97142857142857,6.1000000000000005,10.314285714285717,10.228571428571428,34.1,44.4,37.1,23.8,194.0,193.0,196.0,0.6841085537698934,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,151,0.0,0.538,0.217,0.245,26.214285714285715,11.985714285714286,2.4857142857142853,30.5,42.6,23.3,20,28.842857142857145,27.97142857142857,11.771428571428572,8.371428571428572,14.3,32.7,42.6,42.6,23.7,165.0,194.0,193.0,0.6839626323166216,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,135,0.0,0.538,0.217,0.245,26.414285714285715,11.157142857142857,4.628571428571428,31.2,48.2,23.0,22,27.65714285714285,27.9,11.1,8.357142857142858,13.928571428571429,33.3,42.6,37.0,24.2,151.0,165.0,194.0,0.683822241135734,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,141,0.0,0.538,0.217,0.245,26.885714285714283,11.357142857142858,1.6857142857142855,31.6,40.7,23.1,19,27.74285714285714,27.61428571428572,6.328571428571428,9.2,10.085714285714284,33.4,44.4,37.0,24.1,135.0,151.0,165.0,0.6837480236444671,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,142,0.0,0.371,0.487,0.143,27.071428571428573,12.94285714285714,0.0,32.7,40.7,23.7,20,28.071428571428573,27.87142857142857,7.8,8.014285714285714,11.0,31.0,35.2,33.3,25.1,141.0,135.0,151.0,0.7044438890998129,1,0,0,0,0,0,0,0,0,0,0
2021-02-14,148,0.0,0.371,0.487,0.143,27.514285714285712,13.44285714285714,0.1428571428571428,32.2,37.0,24.7,18,27.942857142857143,27.82857142857143,8.6,7.985714285714286,11.328571428571427,33.5,40.7,35.2,24.3,142.0,141.0,135.0,0.7043440148388342,1,0,0,0,0,0,0,0,0,0,0
2021-02-21,145,0.0,0.371,0.487,0.143,27.0,15.685714285714283,0.0,31.9,42.6,24.1,20,29.11428571428572,28.085714285714285,7.428571428571429,8.942857142857143,9.971428571428572,32.8,38.9,42.6,25.2,148.0,142.0,141.0,0.7042179966892808,1,0,0,0,0,0,0,0,0,0,0
2021-02-28,139,0.0,0.371,0.487,0.143,27.5,10.857142857142858,0.0,33.7,37.0,24.0,26,28.185714285714287,28.27142857142857,11.985714285714286,7.185714285714285,9.771428571428572,31.9,38.9,46.3,24.4,145.0,148.0,142.0,0.7040847559096088,1,0,0,0,0,0,0,0,0,0,0
2021-03-07,145,0.005,0.302,0.36,0.333,28.24285714285714,12.457142857142856,5.2,34.2,40.7,23.0,27,27.67142857142857,29.0,11.157142857142857,7.571428571428571,8.285714285714286,32.7,29.6,33.3,24.1,139.0,145.0,148.0,0.7414928074763278,0,1,0,0,0,0,0,0,0,0,0
2021-03-14,129,0.005,0.302,0.36,0.333,27.857142857142858,10.885714285714286,2.257142857142857,33.3,40.7,23.7,20,27.928571428571427,28.47142857142857,11.357142857142858,7.214285714285714,10.014285714285716,31.8,37.0,37.0,24.0,145.0,139.0,145.0,0.7413737720395857,0,1,0,0,0,0,0,0,0,0,0
